unit_id,num_spikes,firing_rate,presence_ratio,snr,isi_violations_ratio,isi_violations_count,sliding_rp_violation,amplitude_cutoff,amplitude_median,amplitude_cv_median,amplitude_cv_range,sync_spike_2,sync_spike_4,sync_spike_8,firing_range,drift_ptp,drift_std,drift_mad,sd_ratio,isolation_distance,l_ratio,d_prime,silhouette,nn_hit_rate,nn_miss_rate,peak_to_valley,peak_trough_ratio,half_width,repolarization_slope,recovery_slope,num_positive_peaks,num_negative_peaks
535,852.0,0.47332808,1.0,5.133046,0.0,0.0,0.29,0.007431694,-88.11951,0.21522222,0.09672065,0.02112676,0.0,0.0,0.81,,,,,112.44018,0.120360255,2.5795946,0.10356486,0.7905,0.16666667,0.00056,-0.018592322,0.00019,360109.56,-1022.66724,1.0,1.0
536,3453.0,1.9183121,1.0,2.3911464,0.0,0.0,0.03,0.00036052652,-44.059753,0.522502,0.18803674,0.010425717,0.0,0.0,0.6,0.61717457,0.12899838,0.08496038,,178.35078,0.0007899345,4.963357,0.10803385,0.8955,0.061625,0.00077,-0.28964612,0.00034,112818.49,-16689.252,1.0,1.0
537,108.0,0.05999933,1.0,4.4417624,0.0,0.0,,,-84.97238,,,0.9259259,0.0,0.0,0.2,,,,,90.86628,0.13864398,1.8123717,0.023133527,0.1712963,0.05887372,0.00121,-0.28561178,0.00031,154086.31,-40104.414,1.0,1.0
538,253.0,0.140554,1.0,4.4370356,0.0,0.0,,,-69.236755,,,0.011857707,0.0,0.0,0.4,,,,,49.851173,0.8254295,1.5083407,0.016653784,0.20256917,0.070452325,0.00205,0.0023377193,0.00018,,,1.0,1.0
539,534.0,0.29666337,1.0,6.413442,0.0,0.0,,0.010802263,-100.70801,0.1674035,0.049309745,0.0093632955,0.0,0.0,0.6,,,,,272.87265,0.029551173,3.7045183,0.15597409,0.888,0.15758294,0.00033,-0.09278514,0.00016,495517.16,-11928.781,1.0,1.0
540,70.0,0.03888846,0.9,12.769964,0.0,0.0,,,-195.12177,,,0.9714286,0.0,0.0,0.2,,,,,103.27556,0.072242826,3.338688,0.16138858,0.32142857,0.029296875,0.00175,-0.030970639,0.00014,93592.086,-10424.86,1.0,1.0
541,186.0,0.103332184,1.0,4.580575,0.0,0.0,,,-75.531006,,,0.005376344,0.0,0.0,0.4,,,,,2891.2087,0.0,15.327254,0.15199547,0.5645161,0.0001114082,0.00202,-0.0026542556,0.00014,18704.596,-3716.0432,1.0,1.0
542,137.0,0.076110266,0.76666665,2.9472558,0.0,0.0,,,-50.354004,,,0.3941606,0.0,0.0,0.4,,,,,117.77212,0.07950093,2.3060658,0.021071559,0.16423358,0.03912281,0.00054,0.042679906,0.00091,,,1.0,0.0
543,973.0,0.5405496,1.0,8.214504,0.0,0.0,0.22,0.0008088736,-125.88501,0.14626242,0.05822722,0.011305242,0.0,0.0,0.8,,,,,119.73348,0.12372194,3.1976953,0.104027174,0.833,0.2105,0.00032,-0.0016864841,0.00019,492847.66,-5182.007,1.0,1.0
544,63.0,0.034999613,0.76666665,5.0785756,0.0,0.0,,,-88.11951,,,0.04761905,0.0,0.0,0.2,,,,,48.748222,0.121254675,2.4663272,0.019738942,0.23015873,0.03607524,0.00131,-0.054288287,0.00015,311820.56,-7019.8364,1.0,1.0
545,123.0,0.068332575,1.0,5.2249403,0.0,0.0,,,-88.11951,,,0.0,0.0,0.0,0.21,,,,,45.397213,0.29319242,2.8721404,0.021387033,0.3699187,0.048954096,0.00088,-0.038146436,0.00014,320136.53,-3469.9656,1.0,1.0
546,671.0,0.37277365,1.0,10.153973,0.0,0.0,,0.002941287,-125.88501,0.23045118,0.058707654,0.011922504,0.0,0.0,0.8,,,,,93.6355,0.24579021,3.1991863,0.10247535,0.715,0.084108524,0.00191,-0.04060284,0.00021,101557.12,-49344.613,0.0,1.0
547,18.0,0.009999889,0.5,1.3878392,0.0,0.0,,,-12.588501,,,0.0,0.0,0.0,0.0,,,,,4.3849155e+16,,8.726947,0.17887305,0.3472222,0.0006377551,0.00166,0.03126885,0.00104,,,1.0,1.0
548,8.0,0.004444395,0.26666668,1.6351266,0.0,0.0,,,-22.029877,,,0.0,0.0,0.0,0.0,,,,,5332912700000000.0,,3.996234,0.10410513,0.0,0.0044080606,0.00097,0.026255084,0.00174,,,1.0,1.0
549,2859.0,1.5883157,1.0,4.040383,0.073405355,1.0,0.09,0.0001422829,-62.942505,0.30489752,0.08623499,0.013291361,0.0,0.0,1.2,,,,,141.91617,0.039440174,4.902751,0.047805075,0.779,0.033856988,0.00149,-0.013493192,0.00024,76908.51,-1404.1964,1.0,1.0
550,251.0,0.13944289,1.0,0.12214593,0.0,0.0,,,6.2942505,,,0.07171315,0.0,0.0,0.4,,,,,55.573696,0.47832322,2.0926125,0.008718162,0.2549801,0.0614241,0.00288,-1.7737973,0.00264,8202.029,-36489.184,1.0,5.0
551,37.0,0.020555327,0.6666667,3.133495,0.0,0.0,,,-50.354004,,,0.08108108,0.0,0.0,0.2,,,,,6319289000000000.0,,3.9888349,0.040487606,0.0472973,0.00033344448,0.00068,-0.106699474,0.00021,215120.31,-8128.5034,1.0,1.0
552,77.0,0.042777304,0.8,2.917856,0.0,0.0,,,-31.471252,,,0.012987013,0.0,0.0,0.2,,,,,355.66498,7.8724904e-16,2.505778,0.013352183,0.10714286,0.017540239,0.00084,-0.03835104,0.00024,76986.07,-2455.046,1.0,1.0
553,1215.0,0.6749925,1.0,1.9149668,0.0,0.0,0.145,0.0017250765,-31.471252,0.6718629,0.30982184,0.013168724,0.0,0.0,1.21,,,,,235.26839,0.25416782,2.6437523,0.010627418,0.5025,0.10814055,0.00096,0.003557846,0.00103,,,1.0,1.0
554,798.0,0.4433284,1.0,3.2908049,0.0,0.0,0.33,0.0017344202,-50.354004,0.32876068,0.074058324,0.018796992,0.0,0.0,0.6,,,,,255.21846,0.011054972,5.991602,0.039386224,0.925,0.046253823,0.00205,0.006577205,0.0004,,,0.0,1.0
555,4701.0,2.6116376,1.0,2.4048328,0.0,0.0,0.015,0.0015043068,-37.765503,0.4719445,0.16383943,0.012975963,0.0,0.0,1.2,0.49344093,0.108880065,0.05713509,,179.71855,0.016397268,4.7726097,0.09977483,0.8415,0.018621344,0.00082,-0.078910895,0.00025,104414.77,-3362.309,1.0,1.0
556,65.0,0.03611071,0.73333335,2.0505736,142.01341,1.0,,,-18.882751,,,0.015384615,0.0,0.0,0.2,,,,,,,1.8849112,0.043251455,0.2653846,0.015833333,0.00144,-0.008680553,0.00021,19521.93,-1117.9955,1.0,1.0
557,1976.0,1.0977656,1.0,5.269268,0.0,0.0,0.055,0.0013710307,-81.82526,0.20014802,0.043062538,0.012651822,0.0,0.0,1.0,,,,,80.956924,0.020746475,5.6551857,0.11908099,0.8735,0.06575,0.00171,-0.08027881,0.00037,106086.164,-18346.799,0.0,1.0
558,914.0,0.50777215,1.0,5.2969985,0.0,0.0,0.25,0.0028672414,-81.82526,0.26250765,0.08630569,0.01750547,0.0,0.0,0.6,,,,,61.347202,0.32793507,2.3594148,0.05229626,0.5915,0.199,0.00111,-0.06520812,0.00025,199967.92,-2043.6073,0.0,1.0
559,618.0,0.34332952,1.0,7.0028973,0.0,0.0,,0.0036548409,-100.70801,0.16426167,0.036307573,0.022653721,0.0,0.0,0.61,,,,,146.35579,0.07235523,4.3773575,0.07777649,0.8415,0.2035,0.00189,-0.014760794,0.00032,86566.09,-13798.422,0.0,1.0
560,701.0,0.38944012,1.0,5.157323,0.0,0.0,,0.0006755,-69.236755,0.32030094,0.069925904,0.0057061343,0.0,0.0,0.8,,,,,577.8536,3.08642e-16,17.547823,0.24303478,1.0,0.002016129,0.00146,-0.007237313,0.0002,33861.086,-1342.6536,1.0,1.0
561,143.0,0.07944356,1.0,10.550541,29.341614,1.0,,,-188.82751,,,0.062937066,0.0,0.0,0.4,,,,,49.922577,0.75627774,1.6291432,0.056368604,0.12587413,0.054664724,0.00195,0.0015296644,0.00018,,,1.0,1.0
562,118.0,0.06555483,1.0,4.3358073,0.0,0.0,,,-88.11951,,,0.025423728,0.0,0.0,0.2,,,,,105.18836,0.025865637,2.6275706,0.23765878,0.7584746,0.04001721,0.00097,-0.4436457,0.00033,185452.88,-41283.457,2.0,1.0
563,134.0,0.074443616,0.96666664,5.630161,0.0,0.0,,,-100.70801,,,0.014925373,0.0,0.0,0.4,,,,,94.14391,0.067127496,2.9630132,0.030730976,0.36380598,0.06806283,0.00106,-0.22395997,0.00027,199436.56,-30004.459,1.0,1.0
564,1091.0,0.6061044,1.0,5.4630084,0.0,0.0,0.175,0.0026442849,-88.11951,0.217612,0.066996485,0.020164987,0.0,0.0,1.0,,,,,74.36752,0.22990169,3.4361372,0.0919398,0.669,0.0527247,0.00085,-0.06906782,0.00018,131240.34,-9436.883,1.0,1.0
565,138.0,0.07666581,0.8666667,2.8214834,0.0,0.0,,,-50.354004,,,0.42753622,0.0,0.0,0.4,,,,,115.44355,0.05170059,1.6570753,0.016994098,0.17753623,0.036065288,0.00051,0.046765108,0.00093,,,1.0,0.0
566,215.0,0.11944312,1.0,3.0359175,0.0,0.0,,,-56.648254,,,0.004651163,0.0,0.0,0.4,,,,,139.02362,0.06348805,3.8127413,0.05405346,0.4348837,0.043921355,0.00052,0.049738273,0.00091,,,1.0,0.0
